id,title,document type,publication type,references
PMID:14665819,A review of the cognitive and behavioral sequelae of Parkinson's disease: relationship to frontostriatal circuitry.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't, D013487:Research Support, U.S. Gov't, P.H.S., D016454:Review",[NOT AVAILABLE]
PMID:17451452,Risk and protective haplotypes of the alpha-synuclein gene associated with Parkinson's disease differentially affect cognitive sequence learning.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:8348823,Encoding deficits in untreated Parkinson's disease.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:22907117,Nocturnal sleep enhances working memory training in Parkinson's disease but not Lewy body dementia.,PUBMED_ABSTRACT,"D016428:Journal Article, D052061:Research Support, N.I.H., Extramural, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:22044988,Impact of nonmotor symptoms on disability in patients with Parkinson's disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:26602176,Mild cognitive impairment in Parkinson's disease: Diagnosis and progression to dementia.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:19006643,Benefits of physical exercise on executive functions in older people with Parkinson's disease.,PUBMED_ABSTRACT,"D018848:Controlled Clinical Trial, D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:20632845,Talking while walking: Cognitive loading and injurious falls in Parkinson's disease.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:17195917,Orthostatic hypotension and attention in Parkinson's disease with and without dementia.,PUBMED_ABSTRACT,"D003160:Comparative Study, D016428:Journal Article",[NOT AVAILABLE]
PMID:4022305,Information processing deficits in Parkinson's disease during movement.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:9672825,Vigilance performance in Parkinson's disease and depression.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:8823895,Visuospatial orienting of attention in Parkinson's disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:9613732,Hypometria in Parkinson's disease: automatic versus controlled processing.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:11224907,Failed suppression of direct visuomotor activation in Parkinson's disease.,PUBMED_ABSTRACT,"D003160:Comparative Study, D016428:Journal Article",[NOT AVAILABLE]
PMID:22753297,"Daytime alertness in Parkinson's disease: potentially dose-dependent, divergent effects by drug class.",PUBMED_ABSTRACT,"D016428:Journal Article, D052060:Research Support, N.I.H., Intramural",[NOT AVAILABLE]
PMID:2247210,Parkinson's disease patient's behaviour in a covered maze learning task.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:20604628,Adjustments of conflict monitoring in Parkinson's disease.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:10474169,Lexical priming on Neely's (1977) paradigm in Parkinson's disease: where do we stand?,PUBMED_ABSTRACT,"D016428:Journal Article, D013487:Research Support, U.S. Gov't, P.H.S., D016420:Comment",[NOT AVAILABLE]
PMID:2431547,[Neuropsychologic changes in Parkinson syndrome].,PUBMED_ABSTRACT,"D004740:English Abstract, D016428:Journal Article",[NOT AVAILABLE]
PMID:9451720,Cognitive improvement during Tolcapone treatment in Parkinson's disease.,PUBMED_ABSTRACT,"D016430:Clinical Trial, D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:7936163,Perseverative motor behaviour in Parkinson's disease.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:32353174,Physical activity and cognition in young-onset Parkinson's disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D016449:Randomized Controlled Trial",[NOT AVAILABLE]
PMID:16227539,Planning and realisation of complex intentions in patients with Parkinson's disease.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:26360648,Sustained attention training reduces spatial bias in Parkinson's disease: a pilot case series.,PUBMED_ABSTRACT,"D016428:Journal Article, D052061:Research Support, N.I.H., Extramural, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:28449889,Treating sleep apnea in Parkinson's disease with C-PAP: feasibility concerns and effects on cognition and alertness.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:20689283,Multi-modal hallucinations and cognitive function in Parkinson's disease.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:8800345,"Attentional deficits in Alzheimer's, Parkinson's, and Huntington's diseases.",PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:24366928,"Prepulse inhibition is associated with attention, processing speed, and 123I-FP-CIT SPECT in Parkinson's disease.",PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:20827651,[Dementia in morbus Parkinson: reasonable diagnostics and rational therapy].,PUBMED_ABSTRACT,"D004740:English Abstract, D016428:Journal Article, D016454:Review",[NOT AVAILABLE]
PMID:28364425,Sleep Disturbance May Alter White Matter and Resting State Functional Connectivities in Parkinson's Disease.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:3378139,Internal versus external cues and the control of attention in Parkinson's disease.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:8904744,The effects of Parkinson's disease on the capacity to generate information randomly.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:23196037,The pattern of attentional deficits in Parkinson's disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:12808494,[Specific alterations in attention in the early stages of Parkinson's disease].,PUBMED_ABSTRACT,"D004740:English Abstract, D016428:Journal Article",[NOT AVAILABLE]
PMID:26001202,Cognitive profile of Parkinson's disease patients: a comparative study between early-onset and late-onset Parkinson's disease.,PUBMED_ABSTRACT,"D003160:Comparative Study, D016428:Journal Article",[NOT AVAILABLE]
PMID:2926417,"Evoked potentials, reaction time and cognitive performance in on and off phases of Parkinson's disease.",PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:28176003,Assessment of individual cognitive changes after deep brain stimulation surgery in Parkinson's disease using the Neuropsychological Test Battery Vienna short version.,PUBMED_ABSTRACT,"D003160:Comparative Study, D016428:Journal Article",[NOT AVAILABLE]
PMID:31553039,Non-motor outcomes depend on location of neurostimulation in Parkinson's disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D016448:Multicenter Study, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:11780949,Semantic priming in Parkinson's disease: evidence for delayed spreading activation.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:3404183,Planning and spatial working memory in Parkinson's disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:21500280,"The effects of rasagiline on cognitive deficits in Parkinson's disease patients without dementia: a randomized, double-blind, placebo-controlled, multicenter study.",PUBMED_ABSTRACT,"D016428:Journal Article, D016448:Multicenter Study, D016449:Randomized Controlled Trial, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:1410555,Saccadic eye movements in Parkinson's disease: I. Delayed saccades.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:3668566,Reaction times and attention in Parkinson's disease.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:23707247,Switching ability of over trained movements in a Parkinson's disease rat model.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:9672826,Speed of elementary visual recognition operations in Parkinson's disease as measured by the mutual masking method.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:23527645,Prospective memory in Parkinson disease during a virtual week: effects of both prospective and retrospective demands.,PUBMED_ABSTRACT,"D016428:Journal Article, D016449:Randomized Controlled Trial, D052061:Research Support, N.I.H., Extramural, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:21630355,Inhibitory control during smooth pursuit in Parkinson's disease and Huntington's disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:8158189,Reduction in external cues and movement sequencing in Parkinson's disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:23250679,[Rasagiline in monotherapy in patients with early stages of Parkinson's disease and in combined and adjunct therapy to levodopa with moderate and advanced stages].,PUBMED_ABSTRACT,"D004740:English Abstract, D016428:Journal Article, D016454:Review",[NOT AVAILABLE]
PMID:15716153,Lack of inhibition in Parkinson's disease: evidence from a lexical decision task.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:19368843,Interaction between nicotinic and dopaminergic therapies on cognition in a chronic Parkinson model.,PUBMED_ABSTRACT,"D016428:Journal Article, D052061:Research Support, N.I.H., Extramural, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:18395939,Disturbance of automatic auditory change detection in dementia associated with Parkinson's disease: A mismatch negativity study.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:29869975,Postural sway in patients with early Parkinson's disease performing cognitive tasks while standing.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:8609510,Working memory in medicated patients with Parkinson's disease: the central executive seems to work.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:10440076,Comprehension of prosody in Parkinson's disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:9150508,Orienting of visual attention in Alzheimer's disease: its implication in favor of the interhemispheric balance.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:31180598,Sex-related pattern of intrinsic brain connectivity in drug-naïve Parkinson's disease patients.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:23242357,Attentional networks in Parkinson's disease.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMID:27859960,Cognitive phenotypes in parkinson's disease differ in terms of brain-network organization and connectivity.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:29566588,Effectiveness of ReSET; a strategic executive treatment for executive dysfunctioning in patients with Parkinson's disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D016448:Multicenter Study, D016449:Randomized Controlled Trial",[NOT AVAILABLE]
PMID:24893708,Targeting impulsivity in Parkinson's disease using atomoxetine.,PUBMED_ABSTRACT,"D016428:Journal Article, D016449:Randomized Controlled Trial, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:8800948,Stride length regulation in Parkinson's disease. Normalization strategies and underlying mechanisms.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
