id,title,document type,publication type,references
PMCID:PMC5069291,Alzheimer Disease: Crosstalk between the Canonical Wnt/Beta-Catenin Pathway and PPARs Alpha and Gamma,PMC_FULLTEXT,[NOT AVAILABLE],"doi:10.1016/j.nurt.2008.08.002, pmid:19019302, doi:10.1016/S0197-4580(00)00124-X, pmid:10858586, doi:10.1002/jnr.10737, pmid:14598310, doi:10.1016/j.yexcr.2004.02.028, pmid:15194435, doi:10.1038/nrm2717, pmid:19536106, doi:10.1056/NEJM199403033300901, pmid:8302340, doi:10.1016/j.chembiol.2010.08.012, pmid:21095567, doi:10.1016/j.arr.2008.11.003, pmid:19101658, doi:10.1042/BST0380967, pmid:20658986, doi:10.1016/j.neuron.2006.01.020, pmid:16504943, doi:10.1523/JNEUROSCI.3987-04.2004, pmid:15574741, doi:10.1523/JNEUROSCI.1381-04.2004, pmid:15229249, doi:10.1111/j.1471-4159.2006.03867.x, pmid:16805831, doi:10.1186/1750-1326-5-3, pmid:20205789, doi:10.1111/j.1471-4159.2004.02535.x, pmid:15255940, doi:10.1083/jcb.200309096, pmid:14734535, doi:10.1016/j.cell.2006.10.018, pmid:17081971, doi:10.1016/j.cell.2012.05.012, pmid:22682243, doi:10.1042/BJ20050560, pmid:15946122, pmid:12080182, doi:10.1212/01.WNL.0000106953.49802.9C, pmid:14872043, pmid:10632585, doi:10.1073/pnas.1504890112, pmid:26080426, doi:10.1038/nri912, pmid:12360213, pmid:24365184, doi:10.1073/pnas.0603523104, pmid:17517621, pmid:16873964, doi:10.1210/er.20.5.649, pmid:10529898, doi:10.1093/cvr/cvp183, pmid:19497962, doi:10.1097/NEN.0b013e31816a0dc8, pmid:18379441, doi:10.1006/bbrc.1996.1044, pmid:8702406, doi:10.1093/brain/awq217, pmid:20805102, doi:10.1038/npp.2010.32, pmid:20336061, doi:10.1007/s00109-005-0025-1, pmid:16389547, doi:10.1074/jbc.272.30.18779, pmid:9228052, doi:10.1016/j.nbd.2004.07.016, pmid:15474371, doi:10.1016/j.nbd.2004.09.012, pmid:15649708, doi:10.1016/j.plipres.2005.12.002, pmid:16476485, doi:10.1172/JCI0214080, pmid:11781357, doi:10.1371/journal.pone.0014382, pmid:21187954, doi:10.1016/j.expneurol.2009.09.014, pmid:19782075, doi:10.1016/j.brainresrev.2004.07.018, pmid:15572177, doi:10.1111/j.1600-0501.2012.02488.x, pmid:22626030, doi:10.1172/JCI27751, pmid:16823493, doi:10.1210/endo.143.6.8842, pmid:12021175, doi:10.1210/me.2002-0020, pmid:12456800, doi:10.1073/pnas.162480299, pmid:12370429, doi:10.1186/1478-811X-12-23, pmid:24679124, doi:10.1177/107385802237176, pmid:12374432, doi:10.1186/1742-2094-9-63, pmid:22480361, doi:10.1126/science.1566067, pmid:1566067, doi:10.1126/science.281.5382.1509, pmid:9727977, doi:10.1006/dbio.1997.8552, pmid:9169052, doi:10.1016/S0165-5728(99)00192-7, pmid:10695726, pmid:10995830, doi:10.1002/1531-8249(20010201)49:2<276::AID-ANA53>3.0.CO;2-5, pmid:11220752, doi:10.1016/j.jneuroim.2006.11.017, pmid:17222916, doi:10.1186/1742-2094-2-22, pmid:16212664, doi:10.1093/jnen/60.9.906, pmid:11556547, doi:10.1074/jbc.M113.461269, pmid:23897820, doi:10.1111/j.1471-4159.2007.05194.x, pmid:18088381, doi:10.1111/j.1460-9568.2006.05245.x, pmid:17241269, doi:10.1111/jnc.13230, pmid:26146790, doi:10.1016/j.yexcr.2004.09.032, pmid:15707577, doi:10.1007/s11481-012-9417-5, pmid:23160851, doi:10.1111/bpa.12226, pmid:25351914, doi:10.1093/jmcb/mjt051, pmid:24549157, doi:10.1073/pnas.0405928102, pmid:15665104, doi:10.2741/2802, pmid:17981670, doi:10.1002/iub.1097, pmid:23129362, doi:10.1590/S0100-879X2011007500157, pmid:22124704, doi:10.1002/jnr.10501, pmid:12526021, doi:10.1038/mp.2012.163, pmid:23164821, doi:10.1016/S0006-8993(02)02480-0, pmid:12031542, doi:10.1006/bbrc.1998.9981, pmid:9920782, doi:10.5604/17322693.1077719, pmid:24379251, doi:10.1155/2008/403896, pmid:18645613, doi:10.1016/S0140-6736(96)91680-3, pmid:8676624, doi:10.1016/S0197-4580(01)00296-2, pmid:11755002, doi:10.1016/j.nurt.2008.05.003, pmid:18625459, doi:10.3389/fphys.2014.00429, pmid:27184510, doi:10.1155/2010/783273, pmid:20706650, doi:10.3389/fneur.2016.00100, pmid:27445967, doi:10.1097/00005072-199911000-00006, pmid:10560659, doi:10.1074/jbc.272.6.3406, pmid:9013583, doi:10.1038/cddis.2013.180, pmid:23764854, pmid:10908610, doi:10.1016/S0197-4580(01)00299-8, pmid:11755007, doi:10.1128/MCB.00441-06, pmid:16847334, doi:10.1016/j.ejphar.2010.03.010, pmid:20303941, doi:10.1073/pnas.0509316102, pmid:16352713, doi:10.1074/jbc.M414390200, pmid:15817469, pmid:9037440, doi:10.1016/j.neuropharm.2011.08.032, pmid:21903109, doi:10.1007/s11481-012-9350-7, pmid:22415718, doi:10.1038/35077108, pmid:11357136, doi:10.1172/JCI65401, pmid:23676497, doi:10.1038/nature02621, pmid:15295589, doi:10.1101/cshperspect.a006239, pmid:22908189, doi:10.1021/pr400008f, pmid:23550703, doi:10.1080/14660820310002601, pmid:13129806, doi:10.1002/14651858.CD001447.pub3, pmid:22419278, doi:10.1042/bj20030426, pmid:12954078, doi:10.1126/science.1071549, pmid:12040179, doi:10.1038/nrg1427, pmid:15372092, doi:10.1016/j.febslet.2013.05.010, pmid:23684647, doi:10.1046/j.1471-4159.2001.00039.x, pmid:11208901, doi:10.1038/sj.cr.7290260, pmid:15686623, doi:10.1016/j.arr.2013.03.006, pmid:23665425, doi:10.3389/fncel.2013.00224, pmid:24348327, doi:10.1038/nn.2583, pmid:20581818, doi:10.1038/nature03988, pmid:16127449, doi:10.1016/j.expneurol.2006.01.018, pmid:16515786, doi:10.1038/nature01640, pmid:12761548, doi:10.1146/annurev.nutr.22.010402.102808, pmid:12055342, doi:10.2165/00023210-200822090-00004, pmid:18698875, doi:10.1172/JCI20864, pmid:15146243, doi:10.1146/annurev.genet.32.1.461, pmid:9928488, doi:10.1017/S0033583500000615, pmid:4257403, doi:10.1523/JNEUROSCI.4562-11.2012, pmid:22399772, doi:10.1074/jbc.M411936200, pmid:15659394, doi:10.1016/j.tips.2004.03.012, pmid:15165749, doi:10.1038/sj.tpj.6500369, pmid:16446752, doi:10.1111/j.1471-4159.2009.06566.x, pmid:20050968, doi:10.3389/fncel.2013.00103, pmid:23847469, doi:10.1111/j.1749-6632.1996.tb34433.x, pmid:8624099, pmid:14586007, doi:10.1016/j.ijdevneu.2005.11.014, pmid:16472958, doi:10.1038/nm1782, pmid:18568035, doi:10.1074/jbc.M403143200, pmid:15190077, doi:10.1111/j.1471-4159.2010.07131.x, pmid:21138436, doi:10.1073/pnas.96.10.5522, pmid:10318916, doi:10.3389/fncel.2013.00097, pmid:23805073, doi:10.1152/ajprenal.00189.2004, pmid:15572521, doi:10.1073/pnas.95.21.12074, pmid:9770440, doi:10.1016/S0361-9230(01)00730-4, pmid:11786245, doi:10.1016/j.neuron.2013.08.035, pmid:24055016, doi:10.1038/nrrheum.2009.137, pmid:19581903, doi:10.1016/j.cell.2005.02.008, pmid:15734686, doi:10.1016/j.jalz.2011.02.002, pmid:21414555, doi:10.3389/fnmol.2012.00001, pmid:22319467, doi:10.1523/JNEUROSCI.0862-13.2014, pmid:24501359, doi:10.1084/jem.184.4.1425, pmid:8879214, doi:10.3109/00207454.2013.825258, pmid:23855502, doi:10.1155/2014/301575, pmid:24883305, doi:10.1038/npp.2010.245, pmid:21289607, doi:10.1016/j.cmet.2008.10.009, pmid:19041764, doi:10.1074/jbc.M000248200, pmid:10801788, doi:10.1038/35102591, pmid:11700559, doi:10.1038/sj.mp.4002093, pmid:17968353, doi:10.1111/jnc.13260, pmid:26451974, doi:10.1074/jbc.M304761200, pmid:12771132, pmid:12930788, doi:10.1111/j.1471-4159.2011.07519.x, pmid:22122372, doi:10.1016/j.ejps.2011.02.009, pmid:21352912, doi:10.1128/MCB.20.12.4238-4252.2000, pmid:10825188"
PMCID:PMC5977388,Proteins recruited to exosomes by tau overexpression implicate novel cellular mechanisms linking tau secretion with Alzheimer's Disease,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:15505153,Protein markers for Alzheimer disease in the frontal cortex and cerebellum.,PUBMED_ABSTRACT,"D003160:Comparative Study, D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't, D013486:Research Support, U.S. Gov't, Non-P.H.S.",[NOT AVAILABLE]
PMID:12111820,"Cytokines, chemokines, and cytokine receptors in human microglia.",PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMCID:PMC6521224,"Randomized Trial of Marine n-3 Polyunsaturated Fatty Acids for the Prevention of Cerebral Small Vessel Disease and Inflammation in Aging (PUFA Trial): Rationale, Design and Baseline Results",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:18463098,"Overexpression of neprilysin reduces alzheimer amyloid-beta42 (Abeta42)-induced neuron loss and intraneuronal Abeta42 deposits but causes a reduction in cAMP-responsive element-binding protein-mediated transcription, age-dependent axon pathology, and premature death in Drosophila.",PUBMED_ABSTRACT,"D016428:Journal Article, D052061:Research Support, N.I.H., Extramural, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMCID:PMC4654956,Massachusetts alzheimer’s disease research center: Progress and challenges,PMC_FULLTEXT,[NOT AVAILABLE],"doi:10.1016/j.ajhg.2008.10.008, pmid:18976728, doi:10.1523/JNEUROSCI.5062-08.2009, pmid:19211893, doi:10.1212/WNL.0b013e3182a1aafe, pmid:23884042, doi:10.3233/JAD-122059, pmid:23234879, doi:10.1038/nature13800, pmid:25307057, pmid:6375662, doi:10.1016/j.neuron.2013.04.014, pmid:23623698, doi:10.1038/ncomms1783, pmid:22491322, doi:10.1212/WNL.0000000000000855, pmid:25186855, doi:10.1016/S1474-4422(14)70194-2, pmid:25201514, doi:10.1002/ana.22628, pmid:22488240, doi:10.1212/WNL.0b013e3182563bbe, pmid:22551733, pmid:1259648, doi:10.1001/jamaneurol.2014.2031, pmid:25222039, doi:10.1093/brain/awt171, pmid:23824488, doi:10.1126/scitranslmed.3007941, doi:10.1016/j.jalz.2011.03.003, pmid:21514248, pmid:2880399, doi:10.1016/j.neuron.2013.08.035, pmid:24055016, pmid:2949367, doi:10.1021/bi401537v, pmid:24401146, doi:10.1016/j.jalz.2012.11.008, pmid:23411393, doi:10.1016/j.cell.2013.03.030, pmid:23622250, doi:10.1074/jbc.M109.079079, pmid:20097758"
PMCID:PMC6121649,Vitamin D in Neurological Diseases: A Rationale for a Pathogenic Impact,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC2228393,Neurotrophic factors in Alzheimer’s disease: role of axonal transport,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC5836327,Intravenous injection of beta-amyloid seeds promotes cerebral amyloid angiopathy (CAA),PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3331702,Synapses and Alzheimer’s disease,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC2854141,Uncovering Molecular Biomarkers That Correlate Cognitive Decline with the Changes of Hippocampus' Gene Expression Profiles in Alzheimer's Disease,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:17170111,The Tottori (D7N) and English (H6R) familial Alzheimer disease mutations accelerate Abeta fibril formation without increasing protofibril formation.,PUBMED_ABSTRACT,"D016428:Journal Article, D052061:Research Support, N.I.H., Extramural, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMCID:PMC2939388,"Pathological Hallmarks, Clinical Parallels, and Value for Drug Testing in Alzheimer's Disease of the APP[V717I] London Transgenic Mouse Model",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:9771752,Calsenilin: a calcium-binding protein that interacts with the presenilins and regulates the levels of a presenilin fragment.,PUBMED_ABSTRACT,"D003160:Comparative Study, D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't, D013487:Research Support, U.S. Gov't, P.H.S.",[NOT AVAILABLE]
PMCID:PMC4070393,Successful therapies for Alzheimer’s disease: why so many in animal models and none in humans?,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:17927985,NF-kappaB activated by ER calcium release inhibits Abeta-mediated expression of CHOP protein: enhancement by AD-linked mutant presenilin 1.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMCID:PMC6225478,Natural Scaffolds with Multi-Target Activity for the Potential Treatment of Alzheimer’s Disease,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:17961517,Genomic analysis of response to traumatic brain injury in a mouse model of Alzheimer's disease (APPsw).,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMCID:PMC4606938,The Road Ahead to Cure Alzheimer’s Disease: Development of Biological Markers and Neuroimaging Methods for Prevention Trials Across all Stages and Target Populations,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:11784789,"Repetitive mild brain trauma accelerates Abeta deposition, lipid peroxidation, and cognitive impairment in a transgenic mouse model of Alzheimer amyloidosis.",PUBMED_ABSTRACT,"D016428:Journal Article, D013487:Research Support, U.S. Gov't, P.H.S.",[NOT AVAILABLE]
PMCID:PMC6052050,It’s Never Too Early or Too Late—End the Epidemic of Alzheimer’s by Preventing or Reversing Causation From Pre-birth to Death,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC5745491,"The Role of Food Antioxidants, Benefits of Functional Foods, and Influence of Feeding Habits on the Health of the Older Person: An Overview",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC7165548,Posters,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3951957,Fourth Annual Conference of the American Society for Nanomedicine,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC5424383,"Cerebrospinal fluid Aβ42, t-tau, and p-tau levels in the differential diagnosis of idiopathic normal-pressure hydrocephalus: a systematic review and meta-analysis",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC7150160,Therapeutic areas,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC6589086,Manganese in Health and Disease,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC5078784,"Alzheimer's disease severity, objectively determined and measured",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC5685495,The 23rd Scientific Conference of the Society on Neuroimmune Pharmacology: Program and Abstracts,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:17420322,Absence of beta-amyloid deposits after immunization in Alzheimer disease with Lewy body dementia.,PUBMED_ABSTRACT,"D002363:Case Reports, D016428:Journal Article",[NOT AVAILABLE]
PMID:20008660,High striatal amyloid beta-peptide deposition across different autosomal Alzheimer disease mutation types.,PUBMED_ABSTRACT,"D003160:Comparative Study, D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMCID:PMC4918245,Alzheimer’s disease and immunotherapy: what is wrong with clinical trials?,PMC_FULLTEXT,[NOT AVAILABLE],"pmid:25191216, pmid:25076902, pmid:22339463, pmid:23574434, pmid:2001787, pmid:1763432, pmid:1566067, pmid:12130773, pmid:10408445, pmid:11140686, pmid:11140685, pmid:10932230, pmid:11438712, pmid:12847155, pmid:12640446, pmid:16909008, pmid:16672644, pmid:17012295, pmid:19923550, pmid:24724181, pmid:24450890, pmid:24490853, pmid:21263194, pmid:20189881, pmid:24210593, pmid:18640458, pmid:20532897, pmid:17086100, pmid:19038212, pmid:23085937, pmid:24086465, pmid:23534533, pmid:24029727, pmid:23129750, pmid:24849360, pmid:24117759, pmid:24330773, pmid:23555764, pmid:20632020"
PMCID:PMC2682367,Botanical phenolics and brain health,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC1828629,Mechanisms of Copper Ion Mediated Huntington's Disease Progression,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3066269,"Design, Synthesis and Structure-Activity Relationship (SAR) Studies of 2,4-Disubstituted Pyrimidine Derivatives: Dual Activity as Cholinesterase and Aβ-Aggregation Inhibitors",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3058398,A Perfect Storm: Converging Paths of Epilepsy and Alzheimer's Dementia Intersect in the Hippocampal Formation,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4955784,Molecular and Genetic Inflammation Networks in Major Human Diseases,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:15024730,Genetic variants of ABCA1 modify Alzheimer disease risk and quantitative traits related to beta-amyloid metabolism.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't, D013487:Research Support, U.S. Gov't, P.H.S.",[NOT AVAILABLE]
PMCID:PMC6021203,"Serotonin, beta-amyloid, and cognition in Parkinson disease",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC5123388,5th International Symposium on Focused Ultrasound,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:15094078,Glucose metabolism and insulin receptor signal transduction in Alzheimer disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D016454:Review",[NOT AVAILABLE]
PMCID:PMC5916324,Cerebrospinal fluid and blood biomarkers for neurodegenerative dementias: An update of the Consensus of the Task Force on Biological Markers in Psychiatry of the World Federation of Societies of Biological Psychiatry,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:3181918,Biological markers for early detection and pharmacological treatment of Alzheimer's disease,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:19524115,Comparison of Abeta levels in the brain of familial and sporadic Alzheimer's disease.,PUBMED_ABSTRACT,"D003160:Comparative Study, D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:18426795,Independent generation of Abeta42 and Abeta38 peptide species by gamma-secretase.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:16703675,The Fas gene A-670G polymorphism is not associated with sporadic Alzheimer disease in a Chinese Han population.,PUBMED_ABSTRACT,"D003160:Comparative Study, D016428:Journal Article, D016448:Multicenter Study, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMCID:PMC3371309,Coronary risk correlates with cerebral amyloid deposition,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4028604,Molecular Neuroimaging: The Basics,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC6785083,Bexarotene therapy ameliorates behavioral deficits and induces functional and molecular changes in very-old Triple Transgenic Mice model of Alzheimer´s disease,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC1569858,Functional correlates of Apolipoprotein E genotype in Frontotemporal Lobar Degeneration,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC7281907,Leaky Blood–Brain Barrier: A Double Whammy for the Brain,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4390395,The Aβ oligomer hypothesis for synapse failure and memory loss in Alzheimer's diseas,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:17920540,"Chemokines and chemokine receptors in neurological disease: raise, retain, or reduce?",PUBMED_ABSTRACT,"D016428:Journal Article, D052061:Research Support, N.I.H., Extramural, D013485:Research Support, Non-U.S. Gov't, D016454:Review",[NOT AVAILABLE]
PMCID:PMC3405325,"Tau pathology: predictive diagnostics, targeted preventive and personalized medicine and application of advanced research in medical practice",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3263463,Consequences of Aberrant Insulin Regulation in the Brain: Can Treating Diabetes be Effective for Alzheimer’s Disease,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4031668,Prion and Prion-like Diseases in Humans,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:18509662,Close association of water channel AQP1 with amyloid-beta deposition in Alzheimer disease brains.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMCID:PMC3979693,The genetics of Alzheimer’s disease,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:19245828,"Epigenetics, oxidative stress, and Alzheimer disease.",PUBMED_ABSTRACT,"D016428:Journal Article, D052061:Research Support, N.I.H., Extramural, D016454:Review",[NOT AVAILABLE]
PMCID:PMC5312523,The effects of different familial Alzheimer’s disease mutations on APP processing in vivo,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC7207989,Genetic prion disease: experience of a rapidly progressive dementia center in the United States and a review of the literature,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3541332,Death or secretion? The demise of a plausible assumption about CSF-tau in Alzheimer Disease?,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4418272,Catecholamine-Based Treatment in AD Patients: Expectations and Delusions,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4632850,Abstracts of the 29th Annual Symposium of The Protein Society,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3696351,Advances in the Development of Vaccines for Alzheimer's Disease,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4266955,The 21st century epidemic: infections as inductors of neuro-degeneration associated with Alzheimer’s Disease,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3626610,Multi-target action of the novel anti-Alzheimer compound CHF5074: in vivo study of long term treatment in Tg2576 mice,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC5890129,The Continuum of Aging and Age-Related Diseases: Common Mechanisms but Different Rates,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4332346,Legal but lethal: functional protein aggregation at the verge of toxicity,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:19822779,Codistribution of amyloid beta plaques and spongiform degeneration in familial Creutzfeldt-Jakob disease with the E200K-129M haplotype.,PUBMED_ABSTRACT,"D002363:Case Reports, D016428:Journal Article, D052061:Research Support, N.I.H., Extramural, D013485:Research Support, Non-U.S. Gov't, D013487:Research Support, U.S. Gov't, P.H.S.",[NOT AVAILABLE]
PMID:20971855,Structural insight into the differential effects of omega-3 and omega-6 fatty acids on the production of Abeta peptides and amyloid plaques.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMCID:PMC3893517,"N-truncated Abeta starting with position four: early intraneuronal accumulation and rescue of toxicity using NT4X-167, a novel monoclonal antibody",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC5619264,Corticobasal syndrome: A diagnostic conundrum,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:19196715,Mutant presenilin 1 increases the expression and activity of BACE1.,PUBMED_ABSTRACT,"D016428:Journal Article, D052061:Research Support, N.I.H., Extramural, D052060:Research Support, N.I.H., Intramural, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:11706935,Cotton wool plaques in non-familial late-onset Alzheimer disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't, D013487:Research Support, U.S. Gov't, P.H.S.",[NOT AVAILABLE]
